ID,Income,AppliedOnline,Residence,Yrs at Current Address,Yrs with Current Employer,Number of Cards,Creditcard Debt,Loans,Loan Amount
103411.000000,43140.000000,"YES","Owner Occupier",25.000000,13.000000,2.000000,2495.000000,0.000000,4927.000000
103381.000000,64133.000000,"YES","Public Housing",1.000000,10.000000,2.000000,2515.000000,0.000000,11387.000000
103628.000000,35366.000000,"YES","Private Renting",26.000000,2.000000,1.000000,71.000000,1.000000,4966.000000
103426.000000,54449.000000,"YES","Owner Occupier",28.000000,16.000000,1.000000,1165.000000,0.000000,8352.000000
103523.000000,42420.000000,"YES","Sheltered",16.000000,9.000000,1.000000,718.000000,0.000000,10600.000000
103543.000000,42921.000000,"YES","Private Renting",4.000000,16.000000,2.000000,3229.000000,0.000000,5224.000000
103378.000000,44912.000000,"NO","Owner Occupier",21.000000,4.000000,1.000000,851.000000,0.000000,5820.000000
102880.000000,64425.000000,"NO","Owner Occupier",10.000000,3.000000,2.000000,1358.000000,0.000000,12455.000000
103218.000000,40618.000000,"YES","Owner Occupier",9.000000,11.000000,1.000000,27.000000,1.000000,5360.000000
103259.000000,46777.000000,"NO","Owner Occupier",4.000000,10.000000,2.000000,161.000000,1.000000,969.000000
102990.000000,36507.000000,"NO","Private Renting",6.000000,10.000000,1.000000,576.000000,1.000000,6167.000000
103345.000000,38877.000000,"NO","Living with parents/guardian",0.000000,7.000000,1.000000,18.000000,0.000000,8480.000000
102806.000000,40167.000000,"YES","Owner Occupier",3.000000,8.000000,2.000000,584.000000,0.000000,10146.000000
103474.000000,58913.000000,"YES","Living with parents/guardian",31.000000,5.000000,1.000000,5754.000000,1.000000,11831.000000
103372.000000,46272.000000,"NO","Owner Occupier",15.000000,16.000000,2.000000,731.000000,1.000000,8652.000000
103412.000000,42746.000000,"NO","Living with parents/guardian",5.000000,4.000000,1.000000,696.000000,1.000000,5007.000000
103072.000000,38170.000000,"YES","Owner Occupier",4.000000,1.000000,1.000000,316.000000,1.000000,7351.000000
103178.000000,41965.000000,"YES","Private Renting",19.000000,10.000000,2.000000,3730.000000,1.000000,11320.000000
103118.000000,47869.000000,"YES","Owner Occupier",8.000000,0.000000,2.000000,946.000000,1.000000,9505.000000
103587.000000,57469.000000,"YES","Owner Occupier",20.000000,11.000000,2.000000,3733.000000,0.000000,9472.000000
103161.000000,46377.000000,"YES","Owner Occupier",14.000000,4.000000,1.000000,342.000000,0.000000,10527.000000
103637.000000,47495.000000,"YES","Private Renting",5.000000,5.000000,2.000000,333.000000,1.000000,9264.000000
102854.000000,57932.000000,"YES","Owner Occupier",19.000000,11.000000,2.000000,3763.000000,0.000000,9548.000000
103308.000000,60123.000000,"NO","Owner Occupier",5.000000,14.000000,2.000000,293.000000,0.000000,9001.000000
103327.000000,55865.000000,"YES","Owner Occupier",14.000000,1.000000,2.000000,708.000000,0.000000,10996.000000
102828.000000,54564.000000,"NO","Private Renting",17.000000,16.000000,2.000000,490.000000,0.000000,8349.000000
102944.000000,52016.000000,"YES","Public Housing",17.000000,5.000000,2.000000,1390.000000,0.000000,13403.000000
103590.000000,38784.000000,"YES","Private Renting",12.000000,2.000000,2.000000,2882.000000,0.000000,9671.000000
103219.000000,57520.000000,"YES","Private Renting",4.000000,20.000000,2.000000,248.000000,0.000000,6124.000000
102839.000000,65026.000000,"YES","Living with parents/guardian",18.000000,14.000000,1.000000,6898.000000,0.000000,17823.000000
103513.000000,40707.000000,"NO","Private Renting",16.000000,13.000000,1.000000,321.000000,0.000000,7587.000000
103447.000000,39602.000000,"NO","Owner Occupier",2.000000,23.000000,1.000000,410.000000,0.000000,6911.000000
103028.000000,46150.000000,"NO","Owner Occupier",4.000000,2.000000,2.000000,723.000000,1.000000,10518.000000
103051.000000,53293.000000,"YES","Private Renting",1.000000,11.000000,2.000000,432.000000,0.000000,5938.000000
103117.000000,47160.000000,"NO","Living with parents/guardian",14.000000,18.000000,1.000000,12856.000000,0.000000,23456.000000
103316.000000,43502.000000,"YES","Owner Occupier",20.000000,8.000000,1.000000,1421.000000,1.000000,8987.000000
103376.000000,49957.000000,"NO","Private Renting",17.000000,7.000000,1.000000,4202.000000,0.000000,14145.000000
102953.000000,43065.000000,"NO","Owner Occupier",10.000000,7.000000,1.000000,542.000000,0.000000,8693.000000
103484.000000,49590.000000,"NO","Owner Occupier",8.000000,32.000000,2.000000,7231.000000,1.000000,12720.000000
103332.000000,58682.000000,"YES","Public Housing",28.000000,0.000000,1.000000,747.000000,0.000000,9100.000000
102815.000000,51346.000000,"YES","Private Renting",13.000000,18.000000,1.000000,667.000000,0.000000,8780.000000
103363.000000,45402.000000,"YES","Owner Occupier",12.000000,3.000000,2.000000,341.000000,1.000000,4073.000000
103045.000000,52459.000000,"NO","Public Housing",20.000000,0.000000,1.000000,25.000000,1.000000,7554.000000
102923.000000,48438.000000,"YES","Owner Occupier",16.000000,25.000000,1.000000,4494.000000,0.000000,8568.000000
103274.000000,61434.000000,"YES","Public Housing",25.000000,16.000000,2.000000,3155.000000,1.000000,12219.000000
103380.000000,57903.000000,"YES","Living with parents/guardian",8.000000,12.000000,2.000000,4321.000000,1.000000,15244.000000
102902.000000,43747.000000,"NO","Owner Occupier",2.000000,13.000000,2.000000,778.000000,1.000000,8622.000000
103125.000000,43441.000000,"YES","Owner Occupier",24.000000,27.000000,2.000000,1018.000000,1.000000,3593.000000
102901.000000,62247.000000,"YES","Owner Occupier",1.000000,14.000000,1.000000,2133.000000,1.000000,13718.000000
103436.000000,48805.000000,"NO","Public Housing",6.000000,17.000000,1.000000,1342.000000,1.000000,8752.000000
103263.000000,47961.000000,"NO","Owner Occupier",17.000000,28.000000,1.000000,15446.000000,0.000000,14672.000000
103429.000000,38443.000000,"YES","Living with parents/guardian",18.000000,1.000000,1.000000,238.000000,1.000000,4699.000000
103577.000000,46718.000000,"YES","Private Renting",9.000000,17.000000,1.000000,4380.000000,0.000000,8881.000000
102957.000000,55440.000000,"NO","Private Renting",24.000000,6.000000,1.000000,577.000000,1.000000,6592.000000
103365.000000,48931.000000,"YES","Private Renting",19.000000,7.000000,2.000000,75.000000,1.000000,9856.000000
103231.000000,49905.000000,"YES","Private Renting",16.000000,18.000000,2.000000,1233.000000,1.000000,8097.000000
103595.000000,32757.000000,"NO","Owner Occupier",9.000000,5.000000,1.000000,1061.000000,0.000000,8417.000000
103504.000000,46780.000000,"NO","Owner Occupier",11.000000,14.000000,1.000000,60.000000,0.000000,7540.000000
102890.000000,47478.000000,"NO","Owner Occupier",6.000000,15.000000,2.000000,128.000000,0.000000,4740.000000
103060.000000,51480.000000,"YES","Private Renting",17.000000,38.000000,1.000000,3215.000000,0.000000,6068.000000
102950.000000,51528.000000,"YES","Public Housing",13.000000,13.000000,1.000000,2173.000000,1.000000,12789.000000
102821.000000,51891.000000,"NO","Owner Occupier",21.000000,13.000000,2.000000,1130.000000,1.000000,8033.000000
103210.000000,54771.000000,"NO","Public Housing",10.000000,22.000000,1.000000,556.000000,1.000000,7425.000000
103428.000000,57004.000000,"YES","Owner Occupier",2.000000,4.000000,1.000000,106.000000,1.000000,12905.000000
103331.000000,44066.000000,"YES","Private Renting",10.000000,11.000000,2.000000,5068.000000,1.000000,16541.000000
103031.000000,45153.000000,"YES","Public Housing",14.000000,12.000000,1.000000,4890.000000,1.000000,11443.000000
103410.000000,42734.000000,"YES","Owner Occupier",9.000000,6.000000,1.000000,24.000000,1.000000,9497.000000
103298.000000,48464.000000,"NO","Private Renting",18.000000,8.000000,1.000000,2470.000000,1.000000,9459.000000
103124.000000,46405.000000,"YES","Owner Occupier",4.000000,1.000000,1.000000,385.000000,1.000000,8938.000000
103600.000000,36621.000000,"YES","Owner Occupier",11.000000,0.000000,1.000000,1944.000000,0.000000,10769.000000
103554.000000,53695.000000,"YES","Owner Occupier",20.000000,24.000000,2.000000,1088.000000,1.000000,4877.000000
103493.000000,45983.000000,"YES","Owner Occupier",4.000000,4.000000,1.000000,1304.000000,0.000000,11049.000000
103457.000000,50454.000000,"YES","Public Housing",19.000000,3.000000,1.000000,296.000000,0.000000,7540.000000
103328.000000,41157.000000,"YES","Owner Occupier",10.000000,3.000000,2.000000,475.000000,1.000000,8987.000000
102964.000000,50331.000000,"YES","Private Renting",29.000000,14.000000,2.000000,347.000000,0.000000,6288.000000
103625.000000,52248.000000,"NO","Owner Occupier",3.000000,7.000000,1.000000,2684.000000,1.000000,12274.000000
102813.000000,41671.000000,"YES","Private Renting",19.000000,18.000000,2.000000,2468.000000,1.000000,8130.000000
103123.000000,54955.000000,"YES","Owner Occupier",22.000000,17.000000,1.000000,1226.000000,0.000000,6935.000000
103193.000000,45792.000000,"YES","Private Renting",6.000000,10.000000,2.000000,3107.000000,1.000000,8369.000000
103396.000000,51380.000000,"YES","Owner Occupier",2.000000,3.000000,2.000000,45.000000,0.000000,9638.000000
103511.000000,43010.000000,"NO","Private Renting",10.000000,20.000000,1.000000,1040.000000,1.000000,7908.000000
103357.000000,60085.000000,"YES","Owner Occupier",6.000000,5.000000,1.000000,503.000000,1.000000,9073.000000
103648.000000,49498.000000,"NO","Owner Occupier",18.000000,4.000000,1.000000,938.000000,0.000000,6414.000000
103102.000000,46323.000000,"YES","Owner Occupier",9.000000,19.000000,2.000000,3341.000000,1.000000,11320.000000
102832.000000,43020.000000,"NO","Owner Occupier",1.000000,24.000000,2.000000,2541.000000,0.000000,12569.000000
102925.000000,63724.000000,"YES","Private Renting",18.000000,23.000000,2.000000,759.000000,1.000000,10934.000000
103052.000000,46351.000000,"YES","Private Renting",14.000000,0.000000,2.000000,103.000000,1.000000,5630.000000
102952.000000,43315.000000,"YES","Owner Occupier",13.000000,13.000000,2.000000,2099.000000,0.000000,8442.000000
103176.000000,62157.000000,"YES","Owner Occupier",23.000000,14.000000,2.000000,1674.000000,1.000000,6768.000000
103318.000000,39372.000000,"YES","Public Housing",11.000000,15.000000,1.000000,8162.000000,1.000000,14702.000000
102887.000000,51165.000000,"YES","Owner Occupier",0.000000,17.000000,2.000000,2044.000000,1.000000,8130.000000
103361.000000,48801.000000,"NO","Public Housing",9.000000,0.000000,2.000000,233.000000,0.000000,9314.000000
103539.000000,42065.000000,"NO","Private Renting",12.000000,5.000000,1.000000,949.000000,1.000000,6788.000000
103286.000000,50041.000000,"NO","Owner Occupier",2.000000,19.000000,1.000000,6362.000000,0.000000,14639.000000
103137.000000,48140.000000,"YES","Private Renting",6.000000,13.000000,2.000000,2419.000000,1.000000,13121.000000
103326.000000,58324.000000,"YES","Public Housing",32.000000,0.000000,1.000000,743.000000,0.000000,9044.000000
102879.000000,52863.000000,"YES","Owner Occupier",12.000000,21.000000,2.000000,704.000000,0.000000,8421.000000
103182.000000,40915.000000,"YES","Owner Occupier",1.000000,11.000000,3.000000,1559.000000,0.000000,7698.000000
103423.000000,42890.000000,"YES","Public Housing",0.000000,2.000000,2.000000,1492.000000,1.000000,8879.000000
103030.000000,45274.000000,"YES","Private Renting",12.000000,15.000000,2.000000,902.000000,0.000000,4755.000000
102905.000000,47867.000000,"YES","Public Housing",10.000000,14.000000,1.000000,9923.000000,1.000000,17874.000000
103531.000000,47281.000000,"YES","Owner Occupier",9.000000,4.000000,2.000000,1204.000000,0.000000,11551.000000
103635.000000,43182.000000,"YES","Owner Occupier",18.000000,6.000000,1.000000,56.000000,0.000000,4562.000000
103439.000000,48350.000000,"YES","Owner Occupier",8.000000,0.000000,2.000000,956.000000,1.000000,9601.000000
103224.000000,48546.000000,"YES","Owner Occupier",20.000000,18.000000,2.000000,1833.000000,0.000000,5753.000000
103478.000000,49466.000000,"YES","Public Housing",12.000000,15.000000,2.000000,3048.000000,0.000000,10465.000000
103453.000000,58393.000000,"NO","Owner Occupier",2.000000,9.000000,2.000000,1274.000000,1.000000,4679.000000
103273.000000,45307.000000,"YES","Private Renting",1.000000,2.000000,2.000000,230.000000,0.000000,9177.000000
103269.000000,46371.000000,"YES","Owner Occupier",1.000000,17.000000,1.000000,4645.000000,0.000000,11366.000000
103303.000000,66359.000000,"NO","Owner Occupier",30.000000,16.000000,2.000000,3068.000000,0.000000,7647.000000
103334.000000,37182.000000,"YES","Owner Occupier",3.000000,22.000000,2.000000,807.000000,1.000000,6589.000000
103149.000000,48616.000000,"YES","Private Renting",7.000000,12.000000,1.000000,214.000000,0.000000,10822.000000
103285.000000,48458.000000,"YES","Owner Occupier",8.000000,9.000000,1.000000,1253.000000,0.000000,10383.000000
103368.000000,47023.000000,"YES","Owner Occupier",16.000000,13.000000,2.000000,1375.000000,1.000000,9268.000000
102941.000000,48538.000000,"YES","Owner Occupier",5.000000,13.000000,2.000000,558.000000,0.000000,5115.000000
102850.000000,44341.000000,"NO","Owner Occupier",15.000000,13.000000,1.000000,2535.000000,1.000000,6191.000000
102851.000000,42120.000000,"YES","Owner Occupier",9.000000,0.000000,2.000000,712.000000,0.000000,9962.000000
102899.000000,41233.000000,"YES","Owner Occupier",5.000000,19.000000,1.000000,1495.000000,1.000000,6808.000000
103420.000000,45497.000000,"YES","Owner Occupier",18.000000,17.000000,2.000000,523.000000,1.000000,7214.000000
103347.000000,58512.000000,"NO","Public Housing",27.000000,18.000000,1.000000,5026.000000,1.000000,9295.000000
103191.000000,46429.000000,"YES","Sheltered",23.000000,6.000000,2.000000,2559.000000,1.000000,13962.000000
103280.000000,48715.000000,"NO","Public Housing",3.000000,5.000000,1.000000,7323.000000,0.000000,22987.000000
103575.000000,53656.000000,"YES","Public Housing",28.000000,18.000000,1.000000,2022.000000,1.000000,4788.000000
103272.000000,64432.000000,"YES","Private Renting",15.000000,12.000000,1.000000,914.000000,0.000000,12967.000000
102885.000000,43620.000000,"YES","Private Renting",1.000000,13.000000,2.000000,926.000000,1.000000,9731.000000
103215.000000,53244.000000,"YES","Private Renting",17.000000,2.000000,2.000000,1213.000000,1.000000,10301.000000
103576.000000,48896.000000,"YES","Owner Occupier",21.000000,10.000000,2.000000,442.000000,0.000000,10196.000000
103212.000000,40271.000000,"YES","Public Housing",13.000000,11.000000,1.000000,4361.000000,1.000000,10205.000000
103601.000000,60510.000000,"YES","Public Housing",12.000000,10.000000,2.000000,1532.000000,0.000000,9793.000000
102906.000000,58794.000000,"NO","Owner Occupier",15.000000,1.000000,1.000000,1269.000000,0.000000,8403.000000
103103.000000,57317.000000,"YES","Private Renting",14.000000,15.000000,2.000000,1445.000000,1.000000,7839.000000
103264.000000,43911.000000,"YES","Owner Occupier",23.000000,16.000000,1.000000,345.000000,0.000000,6412.000000
102951.000000,45463.000000,"YES","Private Renting",34.000000,17.000000,2.000000,313.000000,0.000000,5679.000000
102898.000000,53993.000000,"YES","Owner Occupier",26.000000,29.000000,2.000000,3567.000000,0.000000,8503.000000
103444.000000,43906.000000,"YES","Private Renting",14.000000,29.000000,1.000000,2670.000000,1.000000,7611.000000
103597.000000,43000.000000,"NO","Owner Occupier",3.000000,3.000000,2.000000,225.000000,0.000000,11868.000000
103002.000000,48279.000000,"YES","Owner Occupier",11.000000,6.000000,2.000000,1376.000000,1.000000,7466.000000
103213.000000,46336.000000,"YES","Private Renting",5.000000,13.000000,1.000000,1135.000000,0.000000,9295.000000
103612.000000,51843.000000,"NO","Owner Occupier",17.000000,0.000000,2.000000,1559.000000,1.000000,12165.000000
103552.000000,50256.000000,"YES","Owner Occupier",9.000000,16.000000,2.000000,669.000000,0.000000,8006.000000
103005.000000,40424.000000,"YES","Owner Occupier",19.000000,7.000000,2.000000,100.000000,1.000000,6049.000000
103068.000000,47960.000000,"YES","Owner Occupier",6.000000,9.000000,1.000000,208.000000,1.000000,4255.000000
102807.000000,46262.000000,"YES","Private Renting",14.000000,21.000000,2.000000,2461.000000,0.000000,8926.000000
103471.000000,35436.000000,"YES","Owner Occupier",8.000000,11.000000,1.000000,24.000000,1.000000,4676.000000
102917.000000,46410.000000,"YES","Private Renting",10.000000,15.000000,2.000000,204.000000,0.000000,10331.000000
102862.000000,46114.000000,"NO","Private Renting",11.000000,5.000000,2.000000,1345.000000,1.000000,5952.000000
103110.000000,67806.000000,"NO","Owner Occupier",17.000000,9.000000,1.000000,1934.000000,0.000000,7099.000000
103211.000000,48165.000000,"YES","Owner Occupier",11.000000,13.000000,2.000000,505.000000,0.000000,9320.000000
103445.000000,45033.000000,"YES","Owner Occupier",8.000000,6.000000,1.000000,804.000000,0.000000,12163.000000
103300.000000,48041.000000,"YES","Owner Occupier",9.000000,10.000000,1.000000,1243.000000,0.000000,10293.000000
102976.000000,47553.000000,"YES","Owner Occupier",3.000000,2.000000,2.000000,161.000000,0.000000,12268.000000
103006.000000,56893.000000,"YES","Owner Occupier",10.000000,35.000000,2.000000,12688.000000,0.000000,17475.000000
103181.000000,52854.000000,"YES","Private Renting",10.000000,4.000000,1.000000,974.000000,0.000000,10866.000000
103138.000000,57179.000000,"YES","Private Renting",1.000000,6.000000,2.000000,1998.000000,0.000000,10169.000000
103407.000000,49311.000000,"YES","Owner Occupier",7.000000,24.000000,2.000000,1835.000000,1.000000,8764.000000
103080.000000,50361.000000,"NO","Private Renting",9.000000,12.000000,1.000000,2239.000000,0.000000,9818.000000
103340.000000,40855.000000,"NO","Public Housing",15.000000,3.000000,1.000000,1317.000000,1.000000,11796.000000
103015.000000,50400.000000,"NO","Owner Occupier",15.000000,7.000000,2.000000,496.000000,1.000000,12768.000000
103287.000000,50223.000000,"YES","Owner Occupier",11.000000,4.000000,2.000000,1279.000000,0.000000,12270.000000
103399.000000,37669.000000,"YES","Owner Occupier",9.000000,6.000000,1.000000,394.000000,0.000000,6688.000000
103443.000000,49172.000000,"YES","Private Renting",15.000000,14.000000,1.000000,938.000000,1.000000,7206.000000
103012.000000,45965.000000,"NO","Owner Occupier",18.000000,22.000000,1.000000,751.000000,0.000000,9048.000000
102877.000000,46060.000000,"NO","Owner Occupier",9.000000,13.000000,2.000000,832.000000,0.000000,9075.000000
103239.000000,50103.000000,"NO","Living with parents/guardian",23.000000,3.000000,1.000000,734.000000,0.000000,6494.000000
103583.000000,54105.000000,"YES","Owner Occupier",19.000000,6.000000,2.000000,1692.000000,1.000000,9180.000000
103011.000000,55142.000000,"YES","Owner Occupier",25.000000,7.000000,2.000000,323.000000,0.000000,6436.000000
103403.000000,52058.000000,"YES","Owner Occupier",1.000000,15.000000,1.000000,1784.000000,1.000000,11473.000000
103615.000000,42619.000000,"YES","Private Renting",12.000000,2.000000,2.000000,3168.000000,0.000000,10628.000000
102846.000000,57492.000000,"YES","Owner Occupier",26.000000,0.000000,2.000000,2229.000000,1.000000,7138.000000
102872.000000,38626.000000,"NO","Public Housing",19.000000,16.000000,1.000000,3731.000000,0.000000,6962.000000
102823.000000,46796.000000,"NO","Owner Occupier",13.000000,14.000000,2.000000,740.000000,1.000000,8750.000000
103046.000000,44195.000000,"YES","Owner Occupier",18.000000,3.000000,1.000000,693.000000,0.000000,9311.000000
103171.000000,47594.000000,"NO","Owner Occupier",16.000000,11.000000,2.000000,1767.000000,1.000000,13600.000000
102958.000000,51584.000000,"YES","Public Housing",15.000000,4.000000,1.000000,1804.000000,1.000000,11639.000000
102997.000000,57393.000000,"YES","Owner Occupier",24.000000,16.000000,2.000000,1546.000000,1.000000,6249.000000
103341.000000,70666.000000,"YES","Owner Occupier",1.000000,11.000000,1.000000,5068.000000,1.000000,13483.000000
102834.000000,42467.000000,"YES","Public Housing",13.000000,13.000000,1.000000,1791.000000,1.000000,10540.000000
102908.000000,37668.000000,"YES","Owner Occupier",10.000000,4.000000,2.000000,885.000000,1.000000,7687.000000
102933.000000,40058.000000,"YES","Owner Occupier",22.000000,7.000000,1.000000,1894.000000,1.000000,9630.000000
103157.000000,65958.000000,"NO","Private Renting",14.000000,2.000000,2.000000,371.000000,0.000000,11434.000000
103459.000000,49572.000000,"YES","Private Renting",14.000000,16.000000,3.000000,5701.000000,1.000000,18608.000000
103437.000000,69258.000000,"YES","Living with parents/guardian",19.000000,14.000000,1.000000,7347.000000,0.000000,18983.000000
103160.000000,52180.000000,"YES","Public Housing",22.000000,17.000000,1.000000,780.000000,1.000000,11892.000000
103003.000000,44909.000000,"NO","Public Housing",4.000000,2.000000,1.000000,330.000000,0.000000,9589.000000
103122.000000,46608.000000,"NO","Public Housing",6.000000,17.000000,1.000000,1282.000000,1.000000,8358.000000
103520.000000,55036.000000,"YES","Owner Occupier",14.000000,15.000000,2.000000,2668.000000,0.000000,10727.000000
103475.000000,48471.000000,"YES","Owner Occupier",9.000000,23.000000,2.000000,3403.000000,0.000000,591.000000
103025.000000,46241.000000,"NO","Public Housing",4.000000,6.000000,1.000000,6951.000000,0.000000,21820.000000
102827.000000,44059.000000,"YES","Owner Occupier",9.000000,4.000000,2.000000,966.000000,0.000000,8042.000000
103017.000000,59883.000000,"NO","Owner Occupier",7.000000,28.000000,2.000000,1713.000000,1.000000,8510.000000
103508.000000,48752.000000,"YES","Owner Occupier",2.000000,5.000000,2.000000,43.000000,0.000000,9145.000000
103310.000000,44004.000000,"YES","Owner Occupier",9.000000,0.000000,2.000000,744.000000,0.000000,10408.000000
103524.000000,48644.000000,"NO","Private Renting",30.000000,16.000000,2.000000,919.000000,0.000000,6135.000000
102937.000000,49982.000000,"YES","Public Housing",20.000000,10.000000,1.000000,1826.000000,0.000000,8259.000000
103319.000000,52173.000000,"YES","Private Renting",1.000000,16.000000,2.000000,1108.000000,1.000000,11639.000000
103177.000000,48247.000000,"NO","Private Renting",20.000000,16.000000,2.000000,1403.000000,0.000000,7135.000000
102840.000000,55187.000000,"NO","Private Renting",26.000000,20.000000,2.000000,1605.000000,0.000000,8162.000000
103618.000000,52032.000000,"YES","Private Renting",27.000000,9.000000,2.000000,11.000000,0.000000,4357.000000
103630.000000,49041.000000,"NO","Private Renting",18.000000,7.000000,1.000000,4125.000000,0.000000,13885.000000
103495.000000,53896.000000,"YES","Public Housing",1.000000,10.000000,2.000000,2113.000000,0.000000,9569.000000
103262.000000,52960.000000,"YES","Owner Occupier",0.000000,17.000000,2.000000,2116.000000,1.000000,8415.000000
103591.000000,49671.000000,"NO","Owner Occupier",15.000000,1.000000,2.000000,212.000000,1.000000,3575.000000
103114.000000,41512.000000,"YES","Private Renting",14.000000,4.000000,1.000000,346.000000,0.000000,8218.000000
103226.000000,47723.000000,"YES","Living with parents/guardian",17.000000,9.000000,1.000000,2751.000000,0.000000,13660.000000
102948.000000,42512.000000,"YES","Owner Occupier",16.000000,24.000000,2.000000,2399.000000,1.000000,9233.000000
102915.000000,40094.000000,"YES","Owner Occupier",16.000000,21.000000,1.000000,3489.000000,1.000000,6614.000000
103146.000000,51898.000000,"YES","Private Renting",3.000000,5.000000,2.000000,319.000000,0.000000,10453.000000
103336.000000,44937.000000,"YES","Public Housing",17.000000,13.000000,2.000000,1046.000000,1.000000,8326.000000
103228.000000,42073.000000,"NO","Private Renting",2.000000,3.000000,1.000000,427.000000,1.000000,7116.000000
102972.000000,48275.000000,"YES","Public Housing",7.000000,11.000000,1.000000,295.000000,0.000000,8626.000000
102822.000000,43612.000000,"YES","Private Renting",19.000000,17.000000,1.000000,832.000000,1.000000,6391.000000
103106.000000,39561.000000,"NO","Public Housing",17.000000,13.000000,2.000000,257.000000,1.000000,7029.000000
102867.000000,42159.000000,"NO","Public Housing",6.000000,7.000000,2.000000,285.000000,0.000000,7947.000000
103291.000000,38507.000000,"YES","Owner Occupier",17.000000,16.000000,2.000000,443.000000,1.000000,6106.000000
102819.000000,47620.000000,"YES","Owner Occupier",9.000000,6.000000,2.000000,1554.000000,0.000000,9808.000000
103172.000000,40495.000000,"YES","Owner Occupier",14.000000,18.000000,2.000000,7307.000000,1.000000,12083.000000
102809.000000,66503.000000,"NO","Living with parents/guardian",25.000000,3.000000,1.000000,974.000000,0.000000,8620.000000
103373.000000,44360.000000,"NO","Owner Occupier",8.000000,20.000000,1.000000,824.000000,1.000000,8027.000000
103492.000000,46085.000000,"YES","Public Housing",17.000000,3.000000,1.000000,271.000000,0.000000,6887.000000
103353.000000,42409.000000,"NO","Owner Occupier",16.000000,11.000000,2.000000,1574.000000,1.000000,12119.000000
103069.000000,43988.000000,"NO","Living with parents/guardian",15.000000,1.000000,2.000000,2253.000000,1.000000,9832.000000
103127.000000,46936.000000,"NO","Living with parents/guardian",7.000000,13.000000,1.000000,1998.000000,0.000000,10892.000000
103169.000000,50844.000000,"YES","Private Renting",5.000000,5.000000,2.000000,357.000000,1.000000,9917.000000
103163.000000,54444.000000,"YES","Living with parents/guardian",5.000000,1.000000,2.000000,1381.000000,1.000000,4952.000000
102965.000000,44041.000000,"YES","Private Renting",0.000000,12.000000,1.000000,340.000000,1.000000,7421.000000
103198.000000,63765.000000,"YES","Private Renting",10.000000,5.000000,1.000000,1175.000000,0.000000,13110.000000
103087.000000,60895.000000,"NO","Owner Occupier",28.000000,21.000000,1.000000,349.000000,1.000000,10466.000000
103154.000000,57300.000000,"YES","Owner Occupier",11.000000,9.000000,2.000000,654.000000,0.000000,5259.000000
103432.000000,40553.000000,"YES","Private Renting",4.000000,10.000000,2.000000,489.000000,1.000000,5657.000000
103175.000000,55518.000000,"YES","Public Housing",27.000000,17.000000,2.000000,2852.000000,1.000000,11042.000000
103557.000000,50568.000000,"NO","Private Renting",21.000000,17.000000,1.000000,399.000000,0.000000,9425.000000
103382.000000,42871.000000,"YES","Private Renting",17.000000,0.000000,2.000000,269.000000,0.000000,3374.000000
103627.000000,50145.000000,"NO","Public Housing",10.000000,11.000000,2.000000,4549.000000,0.000000,14603.000000
103032.000000,40418.000000,"NO","Public Housing",20.000000,17.000000,1.000000,3904.000000,0.000000,7285.000000
102847.000000,45902.000000,"YES","Private Renting",13.000000,4.000000,1.000000,1203.000000,1.000000,6387.000000
103607.000000,47061.000000,"YES","Private Renting",18.000000,10.000000,2.000000,4183.000000,1.000000,12694.000000
103306.000000,48096.000000,"YES","Private Renting",15.000000,6.000000,1.000000,778.000000,0.000000,6233.000000
103490.000000,46524.000000,"YES","Private Renting",16.000000,21.000000,2.000000,2473.000000,1.000000,7489.000000
103159.000000,43566.000000,"NO","Owner Occupier",9.000000,6.000000,1.000000,1411.000000,0.000000,11195.000000
103518.000000,36562.000000,"NO","Owner Occupier",16.000000,15.000000,2.000000,95.000000,0.000000,6193.000000
103251.000000,39302.000000,"YES","Public Housing",20.000000,6.000000,2.000000,1050.000000,0.000000,10127.000000
103166.000000,51985.000000,"YES","Owner Occupier",7.000000,12.000000,2.000000,877.000000,1.000000,14766.000000
103487.000000,50887.000000,"YES","Owner Occupier",16.000000,3.000000,1.000000,86.000000,1.000000,7034.000000
103085.000000,45581.000000,"YES","Owner Occupier",10.000000,11.000000,2.000000,98.000000,1.000000,8990.000000
102817.000000,43935.000000,"NO","Owner Occupier",20.000000,13.000000,2.000000,4059.000000,0.000000,6804.000000
102936.000000,56603.000000,"NO","Owner Occupier",26.000000,1.000000,1.000000,1535.000000,1.000000,5516.000000
103354.000000,55812.000000,"YES","Private Renting",0.000000,18.000000,1.000000,512.000000,1.000000,10460.000000
103579.000000,45079.000000,"YES","Owner Occupier",4.000000,18.000000,1.000000,3515.000000,1.000000,9419.000000
103304.000000,46512.000000,"YES","Owner Occupier",16.000000,10.000000,1.000000,141.000000,0.000000,6104.000000
103010.000000,49225.000000,"NO","Owner Occupier",19.000000,19.000000,2.000000,882.000000,1.000000,8924.000000
103346.000000,45275.000000,"NO","Private Renting",2.000000,17.000000,1.000000,1247.000000,0.000000,4121.000000
103477.000000,63010.000000,"YES","Owner Occupier",18.000000,6.000000,2.000000,1971.000000,1.000000,10691.000000
103062.000000,64072.000000,"YES","Private Renting",1.000000,12.000000,2.000000,520.000000,0.000000,7139.000000
102928.000000,64703.000000,"YES","Owner Occupier",5.000000,5.000000,1.000000,133.000000,1.000000,6515.000000
